concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
2,91.28,48,1024,2,1.3125000000000002
2,135.23,48,16384,2,1.3500000000000003
2,113.53,49,16384,2,1.3500000000000003
2,153.66,51,16384,2,1.3500000000000003
