concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
10,6338.32,136,405950713860980736,3216,473.7999999999999
10,6150.36,278,405950713860980736,3216,473.7999999999999
10,5928.18,214,405950713860980736,3216,473.7999999999999
