concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
10,1811.55,71,44580502241280000,1692,126.65000000000003
10,1672.73,73,44580502241280000,1692,126.65000000000003
10,1968.76,127,44580502241280000,1692,126.65000000000003
