concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
3,105.23,85,442368,12,5.428571428571427
3,103.24,85,2654208,12,5.490196078431372
3,81.80,85,42467328,12,5.533333333333333
3,101.92,85,42467328,12,5.533333333333333
