concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
1,200.47,90,1,1,1
1,273.97,89,1,1,1
1,157.69,91,1,1,1
1,215.51,94,1,1,1
1,190.57,94,1,1,1
