concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
1,116.56,193,1,1,1
1,93.16,193,1,1,1
1,102.12,193,1,1,1
1,112.30,193,1,1,1
1,142.05,193,1,1,1
1,103.65,193,1,1,1
1,92.60,193,1,1,1
