concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
4,89.83,99,18432,12,5.32258064516129
4,97.13,99,42467328,28,6.232142857142858
4,157.95,101,84934656,28,6.15
4,199.27,104,84934656,28,6.15
