concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
10,534.63,38,4514807808000,696,92.2
10,1895.07,68,860125065117696000000,1880,193.06666666666666
10,1864.92,73,860125065117696000000,1880,193.06666666666666
