concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
20,29643.30,178,16647192576000,6568,1039.5750000000003
20,29592.44,179,16647192576000,6568,1039.5750000000003
20,30448.09,186,16647192576000,6568,1039.5750000000003
