concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
12,49946.36,1024,,,
12,28936.88,1024,,,
12,34977.22,1024,,,
12,283.39,85,648,648,332
12,1138.67,147,51840,51840,9953.166666666668
12,23927.00,1024,,,
