concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
2,1752.05,176,65536,65536,7322.233333333333
2,85.83,87,32,32,7.545454545454545
2,309.08,91,2048,2048,351.31578947368416
2,320.89,95,4096,4096,675.7727272727273
2,884.88,143,32768,32768,4334.392857142857
2,1224.03,188,65536,65536,7322.233333333333
