concurrency,cpuTime,mem,totalPaths,maxPaths,avgPaths
3,94.65,135,8,8,5.166666666666668
3,117.37,135,32,32,11.269230769230768
3,117.07,135,128,128,35.69444444444444
3,96.77,135,256,256,62.688888888888876
3,121.69,135,1024,1024,148.57999999999998
3,133.25,135,4096,4096,346.16666666666663
3,322.11,135,8192,8192,1130.75
3,193.88,135,8192,8192,1130.75
3,257.15,135,8192,8192,1130.75
